Order_ID,Order_Date,Customer_ID,Age_Group,Region,Acquisition_Channel,Device_Type,Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Discount_Amount,Total_Before_Discount,Total_After_Discount,Payment_Method,Delivery_Days,Is_Returned,Return_Reason,Rating
ORD11144,2023-10-27,CUST00701,18-25,North,Email,Desktop,Clothing,Jacket,3284.59,3,20,1970.75,9853.77,7883.02,Net Banking,2,No,,4.2
ORD11145,2023-03-03,CUST00863,55+,West,Paid Ads,Mobile,Toys,Puzzle,253.14,2,5,25.31,506.28,480.97,COD,1,No,,5.0
ORD11146,2023-01-08,CUST00862,26-35,North,Email,Mobile,Electronics,Laptop,114499.74,4,25,114499.74,457998.96,343499.22,Wallet,9,Yes,Changed Mind,3.3
ORD11147,2023-07-05,CUST00798,36-45,West,Email,Mobile,Books,Self Help,242.06,5,20,242.06,1210.3,968.24,Wallet,6,Yes,Not as Described,3.7
ORD11148,2023-06-26,CUST00195,18-25,North,Organic Search,Desktop,Home & Kitchen,Cookware Set,5736.16,2,20,2294.46,11472.32,9177.86,Debit Card,1,No,,3.6
ORD11149,2023-12-02,CUST00273,36-45,North,Referral,Tablet,Home & Kitchen,Mixer Grinder,6714.98,2,15,2014.49,13429.96,11415.47,Net Banking,9,No,,3.7
ORD11150,2023-03-17,CUST00674,36-45,East,Paid Ads,Mobile,Sports,Badminton Set,835.41,5,20,835.41,4177.05,3341.64,Wallet,4,No,,5.0
ORD11151,2023-12-08,CUST00242,26-35,South,Organic Search,Mobile,Home & Kitchen,Curtains,3917.15,2,15,1175.14,7834.3,6659.16,Wallet,1,No,,3.3
ORD11152,2023-07-27,CUST00479,36-45,West,Social Media,Desktop,Toys,Remote Car,3514.69,5,25,4393.36,17573.45,13180.09,Net Banking,1,No,,3.9
ORD11153,2023-07-04,CUST00578,26-35,Central,Referral,Desktop,Sports,Dumbbells,3831.33,3,5,574.7,11493.99,10919.29,Credit Card,4,No,,3.2
ORD11154,2023-04-01,CUST00009,36-45,East,Referral,Mobile,Books,Self Help,652.97,2,0,0.0,1305.94,1305.94,UPI,6,No,,5.0
ORD11155,2023-10-22,CUST00865,26-35,East,Paid Ads,Mobile,Clothing,Jacket,3979.72,3,15,1790.87,11939.16,10148.29,UPI,7,No,,9.5
ORD11156,2023-07-17,CUST00977,26-35,South,Email,Mobile,Toys,Puzzle,1483.49,3,0,0.0,4450.47,4450.47,UPI,2,No,,3.4
ORD11157,2023-08-20,CUST00674,36-45,North,Organic Search,Tablet,Toys,Remote Car,3635.62,2,0,0.0,7271.24,7271.24,Wallet,10,No,,5.0
ORD11158,2023-03-27,CUST00458,18-25,East,Direct,Desktop,Beauty,Face Cream,844.39,5,15,633.29,4221.95,3588.66,Wallet,3,No,,5.0
ORD11159,2023-05-13,CUST00667,46-55,South,Direct,Tablet,Clothing,Jacket,5445.9,5,25,6807.38,27229.5,20422.12,Credit Card,5,No,,4.6
ORD11160,2023-04-24,CUST00699,26-35,North,Direct,Mobile,Beauty,Serum,1468.4,3,0,0.0,4405.2,4405.2,Wallet,8,No,,4.6
ORD11161,2023-01-13,CUST00532,36-45,South,Direct,Mobile,Beauty,Perfume,4168.81,4,0,0.0,16675.24,16675.24,Credit Card,6,No,,4.6
ORD11162,2023-08-06,CUST00811,18-25,North,Email,Mobile,Home & Kitchen,Mixer Grinder,3918.73,2,0,0.0,7837.46,7837.46,Credit Card,1,No,,4.2
ORD11163,2023-06-29,CUST00401,18-25,West,Paid Ads,Desktop,Clothing,T-Shirt,457.55,5,15,343.16,2287.75,1944.59,Debit Card,3,No,,5.0
ORD11164,2023-05-01,CUST00454,26-35,South,Organic Search,Desktop,Beauty,Perfume,4848.62,3,5,727.29,14545.86,13818.57,UPI,3,No,,3.1
ORD11165,2023-04-26,CUST00438,18-25,North,Referral,Desktop,Toys,Doll,1475.02,2,15,442.51,2950.04,2507.53,Credit Card,3,No,,2.9
ORD11166,2023-09-16,CUST00015,26-35,Central,Paid Ads,Tablet,Sports,Cricket Bat,2945.45,4,0,0.0,11781.8,11781.8,Wallet,3,No,,4.1
ORD11167,2023-12-29,CUST00265,36-45,South,Paid Ads,Mobile,Sports,Cricket Bat,4530.43,4,20,3624.34,18121.72,14497.38,Debit Card,5,No,,4.2
ORD11168,2023-11-21,CUST00355,36-45,South,Paid Ads,Tablet,Beauty,Shampoo,242.06,2,0,0.0,484.12,484.12,UPI,2,No,,3.3
ORD11169,2023-04-19,CUST00922,26-35,South,Organic Search,Tablet,Books,Fiction Novel,319.66,5,15,239.75,1598.3,1358.55,Credit Card,6,No,,5.0
ORD11170,2023-02-23,CUST00313,36-45,South,Email,Mobile,Sports,Yoga Mat,1043.11,4,10,417.24,4172.44,3755.2,Net Banking,4,Yes,Not as Described,8.6
ORD11171,2023-04-28,CUST00485,36-45,West,Organic Search,Desktop,Beauty,Face Cream,861.33,3,20,516.8,2583.99,2067.19,UPI,10,No,,5.0
ORD11172,2023-07-08,CUST00580,36-45,Central,Direct,Mobile,Home & Kitchen,Cookware Set,1899.97,2,0,0.0,3799.94,3799.94,COD,2,No,,3.9
ORD11173,2023-08-19,CUST00825,18-25,South,Direct,Mobile,Beauty,Lipstick,792.43,-1,15,237.73,1584.86,1347.13,Credit Card,9,No,,6.7
ORD11174,2023-06-07,CUST00441,46-55,West,Email,Mobile,Sports,Cycle,7402.35,1,0,0.0,7402.35,7402.35,COD,2,No,,2.8
ORD11175,2023-09-09,CUST00818,36-45,North,Email,Desktop,Sports,Cycle,10390.49,2,20,4156.2,20780.98,16624.78,Wallet,8,No,,3.4
ORD11176,2023-06-30,CUST00702,36-45,Central,Organic Search,Tablet,Sports,Badminton Set,1883.44,4,20,1506.75,7533.76,6027.01,Net Banking,4,No,,5.0
ORD11177,2023-04-04,CUST00047,18-25,East,Email,Desktop,Home & Kitchen,Bedsheet,970.94,5,15,728.21,4854.7,4126.49,UPI,4,No,,3.3
ORD11178,2023-01-04,CUST00314,26-35,Central,Email,Tablet,Home & Kitchen,Cookware Set,5020.46,3,25,3765.34,15061.38,11296.04,Net Banking,1,Yes,Changed Mind,4.9
ORD11179,2023-06-27,CUST00035,26-35,East,Direct,Mobile,Home & Kitchen,Air Fryer,6778.11,2,20,2711.24,13556.22,10844.98,Net Banking,7,No,,3.8
ORD11180,2023-10-17,CUST00113,46-55,West,Paid Ads,Desktop,Clothing,T-Shirt,965.52,4,10,386.21,3862.08,3475.87,Debit Card,7,No,,4.8
ORD11181,2023-07-08,CUST00474,26-35,East,Referral,Desktop,Electronics,Earbuds,3171.04,1,0,0.0,3171.04,3171.04,COD,6,Yes,Wrong Item,3.8
ORD11182,2023-06-28,CUST00339,36-45,South,Social Media,Tablet,Sports,Badminton Set,2617.19,3,20,1570.31,7851.57,6281.26,UPI,5,No,,3.4
ORD11183,2023-07-22,CUST00604,26-35,East,Social Media,Tablet,Toys,LEGO Set,4958.54,3,0,0.0,14875.62,14875.62,Net Banking,10,No,,4.3
ORD11184,2023-05-16,CUST00575,18-25,South,Referral,Tablet,Home & Kitchen,Mixer Grinder,5449.52,3,20,3269.71,16348.56,13078.85,Net Banking,1,No,,3.5
ORD11185,2023-02-21,CUST00991,18-25,South,Organic Search,Desktop,Beauty,Shampoo,792.41,5,10,396.2,3962.05,3565.85,Credit Card,4,No,,3.0
ORD11186,2023-04-09,CUST00484,46-55,North,Organic Search,Desktop,Books,Textbook,882.17,5,15,661.63,4410.85,3749.22,UPI,5,No,,4.2
ORD11187,2023-03-17,CUST00056,46-55,South,Organic Search,Mobile,Sports,Cycle,26206.41,4,0,0.0,104825.64,104825.64,Wallet,10,No,,3.2
ORD11188,2023-09-28,CUST00694,46-55,North,Referral,Tablet,Toys,Doll,866.64,4,15,519.98,3466.56,2946.58,Debit Card,10,No,,3.6
ORD11189,2023-04-07,CUST00407,26-35,East,Organic Search,Mobile,Electronics,Earbuds,3676.17,5,10,1838.09,18380.85,16542.76,UPI,5,No,,4.6
ORD11190,2023-01-18,CUST00417,26-35,Central,Email,Tablet,Clothing,Jeans,2572.03,2,0,0.0,5144.06,5144.06,Wallet,4,No,,3.5
ORD11191,2023-01-17,CUST00973,36-45,East,Email,Tablet,Beauty,Lipstick,981.43,5,0,0.0,4907.15,4907.15,Credit Card,9,No,,4.1
ORD11192,2023-05-27,CUST00213,46-55,East,Organic Search,Mobile,Clothing,T-Shirt,1040.62,4,25,1040.62,4162.48,3121.86,Debit Card,2,No,,4.1
ORD11193,2023-07-20,CUST00770,26-35,South,Paid Ads,Tablet,Toys,Puzzle,992.35,3,20,595.41,2977.05,2381.64,Debit Card,6,No,,4.2
ORD11194,2023-06-19,CUST00011,26-35,North,Direct,Tablet,Sports,Cricket Bat,1046.6,1,0,0.0,1046.6,1046.6,Credit Card,7,No,,4.4
ORD11195,2023-08-13,CUST00490,36-45,North,Paid Ads,Desktop,Beauty,Lipstick,983.31,3,0,0.0,2949.93,2949.93,Wallet,7,No,,4.3
ORD11196,2023-10-25,CUST00030,26-35,South,Referral,Desktop,Home & Kitchen,Mixer Grinder,2336.3,2,5,233.63,4672.6,4438.97,Net Banking,9,No,,4.2
ORD11197,2023-08-21,CUST00678,36-45,West,Social Media,Tablet,Electronics,Tablet,50474.97,1,0,0.0,50474.97,50474.97,COD,3,No,,3.6
ORD11198,2023-06-14,CUST00959,46-55,Central,Paid Ads,Tablet,Books,Fiction Novel,524.26,4,25,524.26,2097.04,1572.78,Net Banking,5,No,,2.9
ORD11199,2023-04-03,CUST00042,46-55,Central,Social Media,Tablet,Clothing,Jacket,4144.61,3,0,0.0,12433.83,12433.83,UPI,3,No,,2.9
ORD11200,2023-11-18,CUST00191,18-25,West,Referral,Mobile,Sports,Cricket Bat,5735.77,4,5,1147.15,22943.08,21795.93,Debit Card,4,No,,4.0
ORD11201,2023-11-11,CUST00913,55+,West,Social Media,Tablet,Beauty,Perfume,4921.34,5,20,4921.34,24606.7,19685.36,Credit Card,1,No,,3.7
ORD11202,2023-10-28,CUST00326,36-45,South,Paid Ads,Desktop,Toys,Board Game,1995.66,3,0,0.0,5986.98,5986.98,Net Banking,10,No,,3.8
ORD11203,2023-04-04,CUST00154,18-25,East,Referral,Tablet,Beauty,Perfume,1623.98,5,25,2029.97,8119.9,6089.93,Net Banking,3,Yes,Not as Described,3.5
ORD11204,2023-04-14,CUST00019,26-35,East,Organic Search,Desktop,Toys,Board Game,2771.93,1,5,138.6,2771.93,2633.33,Net Banking,5,No,,2.4
ORD11205,2023-09-17,CUST00195,36-45,South,Email,Desktop,Electronics,Laptop,30929.2,3,20,18557.52,92787.6,74230.08,Wallet,6,Yes,Not as Described,4.6
ORD11206,2023-08-01,CUST00327,36-45,West,Organic Search,Desktop,Beauty,Shampoo,253.97,5,15,190.48,1269.85,1079.37,UPI,4,No,,3.1
ORD11207,2023-01-15,CUST00950,18-25,West,Paid Ads,Mobile,Sports,Yoga Mat,783.52,5,0,0.0,3917.6,3917.6,Debit Card,6,No,,4.3
ORD11208,2023-04-30,CUST00662,26-35,South,Organic Search,Desktop,Sports,Dumbbells,2126.38,5,20,2126.38,10631.9,8505.52,Net Banking,7,No,,3.3
ORD11209,2023-11-27,CUST00200,26-35,North,Organic Search,Desktop,Electronics,Earbuds,3484.6,5,0,0.0,17423.0,17423.0,COD,9,No,,2.7
ORD11210,2023-11-25,CUST00178,36-45,North,Direct,Desktop,Sports,Cricket Bat,4521.86,2,0,0.0,9043.72,9043.72,COD,2,No,,5.0
ORD11211,2023-07-25,CUST00107,36-45,North,Email,Desktop,Clothing,Jacket,3717.2,5,25,4646.5,18586.0,13939.5,UPI,5,No,,5.0
ORD11212,2023-07-18,CUST00453,36-45,West,Direct,Desktop,Toys,Board Game,2592.93,1,0,0.0,2592.93,2592.93,UPI,3,No,,2.1
ORD11213,2023-03-08,CUST00185,18-25,South,Organic Search,Mobile,Toys,Doll,1573.19,1,20,314.64,1573.19,1258.55,Debit Card,4,No,,4.0
ORD11214,2023-03-25,CUST00289,36-45,North,Organic Search,Desktop,Electronics,Earbuds,3605.8,1,10,360.58,3605.8,3245.22,COD,10,No,,4.4
ORD11215,2023-10-22,CUST00527,36-45,West,Email,Desktop,Books,Self Help,612.69,4,10,245.08,2450.76,2205.68,Credit Card,9,Yes,Wrong Item,5.0
ORD11216,2023-06-28,CUST00406,18-25,South,Social Media,Mobile,Beauty,Shampoo,609.05,1,0,0.0,609.05,609.05,COD,4,No,,3.5
ORD11217,2023-08-02,CUST00798,36-45,West,Paid Ads,Desktop,Clothing,Kurta,1890.55,3,0,0.0,5671.65,5671.65,Net Banking,10,No,,3.9
ORD11218,2023-09-14,CUST00209,26-35,East,Direct,Mobile,Clothing,Jeans,943.28,5,5,235.82,4716.4,4480.58,Wallet,10,No,,3.2
ORD11219,2023-05-07,CUST00989,36-45,Central,Paid Ads,Mobile,Sports,Cycle,,4,0,0.0,37703.32,37703.32,Debit Card,7,No,,2.5
ORD11220,2023-06-28,CUST00542,26-35,North,Email,Desktop,Beauty,Serum,796.12,5,5,199.03,3980.6,3781.57,Net Banking,3,No,,2.7
ORD11221,2023-10-25,CUST00877,36-45,West,Referral,Desktop,Books,Fiction Novel,442.79,4,15,265.67,1771.16,1505.49,Net Banking,3,Yes,Defective,3.1
ORD11222,2023-10-31,CUST00710,26-35,South,Direct,Desktop,Electronics,Smart Watch,18527.98,1,15,2779.2,18527.98,15748.78,Net Banking,7,No,,3.4
ORD11223,2023-10-22,CUST00459,26-35,South,Social Media,Desktop,Home & Kitchen,Curtains,2508.37,2,15,752.51,5016.74,4264.23,Debit Card,2,No,,3.9
ORD11224,2023-06-02,CUST00643,26-35,East,Organic Search,Desktop,Sports,Dumbbells,3618.88,1,25,904.72,3618.88,2714.16,COD,3,No,,3.3
ORD11225,2023-10-11,CUST00703,36-45,Central,Social Media,Desktop,Sports,Cycle,17110.78,5,0,0.0,85553.9,85553.9,UPI,10,No,,3.5
ORD11226,2023-02-27,CUST00967,36-45,Central,Organic Search,Desktop,Electronics,Tablet,19677.06,5,10,9838.53,98385.3,88546.77,UPI,7,No,,3.8
ORD11227,2023-06-11,CUST00171,36-45,North,Organic Search,Mobile,Toys,Puzzle,893.82,3,10,268.15,2681.46,2413.31,Net Banking,1,No,,9.9
ORD11228,2023-10-11,CUST00278,26-35,North,Referral,Tablet,Clothing,Jacket,1195.42,4,10,478.17,4781.68,4303.51,COD,10,No,,5.0
ORD11229,2023-09-05,CUST00554,36-45,North,Referral,Desktop,Sports,Cricket Bat,5374.67,1,15,806.2,5374.67,4568.47,Net Banking,5,No,,4.1
ORD11230,2023-01-07,CUST00779,36-45,East,Direct,Mobile,Toys,Board Game,536.42,4,15,321.85,2145.68,1823.83,Credit Card,1,Yes,Defective,3.5
ORD11231,2023-10-17,CUST00555,36-45,North,Referral,Desktop,Home & Kitchen,Curtains,1736.91,5,10,868.46,8684.55,7816.09,Wallet,4,No,,2.8
ORD11232,2023-11-26,CUST00126,18-25,East,Paid Ads,Tablet,Electronics,Smartphone,30294.42,2,20,12117.77,60588.84,48471.07,COD,1,Yes,Wrong Item,2.5
ORD11233,2023-10-14,CUST00384,18-25,South,Organic Search,Desktop,Electronics,Smart Watch,10711.06,3,20,6426.64,32133.18,25706.54,UPI,7,No,,4.7
ORD11234,2023-06-11,CUST00128,36-45,East,Email,Mobile,Sports,Badminton Set,1646.85,4,0,0.0,6587.4,6587.4,UPI,7,No,,4.6
ORD11235,2023-10-05,CUST00334,26-35,South,Referral,Mobile,Books,Textbook,1168.64,4,10,467.46,4674.56,4207.1,UPI,5,No,,5.0
ORD11236,2023-06-20,CUST00922,36-45,South,Organic Search,Mobile,Electronics,Smart Watch,,2,10,3389.57,33895.72,30506.15,Wallet,6,No,,4.8
ORD11237,2023-09-11,CUST00278,26-35,East,Direct,Tablet,Toys,Doll,702.61,2,25,351.31,1405.22,1053.91,UPI,3,No,,5.0
ORD11238,2023-03-29,CUST00119,55+,North,Organic Search,Desktop,Sports,Dumbbells,1518.07,5,10,759.03,7590.35,6831.32,Credit Card,6,No,,4.2
ORD11239,2023-05-13,CUST00276,26-35,South,Social Media,Desktop,Sports,Yoga Mat,1226.55,5,0,0.0,6132.75,6132.75,COD,8,No,,3.7
ORD11240,2023-07-02,CUST00205,26-35,South,Email,Tablet,Beauty,Perfume,1004.61,4,0,0.0,4018.44,4018.44,COD,10,No,,4.4
ORD11241,2023-08-04,CUST00071,36-45,South,Email,Mobile,Electronics,Laptop,47571.22,5,5,11892.81,237856.1,225963.29,COD,2,No,,3.0
ORD11242,2023-06-30,CUST00848,36-45,North,Email,Tablet,Books,Biography,544.22,2,0,0.0,1088.44,1088.44,UPI,3,No,,3.9
ORD11243,2023-04-26,CUST00804,26-35,West,Direct,Desktop,Books,Textbook,1730.77,2,15,519.23,3461.54,2942.31,Debit Card,8,No,,4.0
ORD11244,2023-09-03,CUST00408,36-45,West,Paid Ads,Tablet,Home & Kitchen,Bedsheet,2673.39,4,0,0.0,10693.56,10693.56,COD,8,No,,5.0
ORD11245,2023-06-24,CUST00589,36-45,Central,Referral,Desktop,Sports,Dumbbells,,4,10,1812.95,18129.48,16316.53,Net Banking,1,No,,3.6
ORD11246,2023-03-25,CUST00535,26-35,Central,Referral,Desktop,Clothing,Kurta,435.62,2,15,130.69,871.24,740.55,COD,2,No,,3.2
ORD11247,2023-08-13,CUST00898,26-35,Central,Social Media,Tablet,Toys,Puzzle,1141.46,5,15,856.1,5707.3,4851.2,Debit Card,3,No,,3.8
ORD11248,2023-03-15,CUST00624,36-45,South,Social Media,Tablet,Sports,Yoga Mat,2185.17,1,0,0.0,2185.17,2185.17,COD,2,No,,2.9
ORD11249,2023-08-25,CUST00769,36-45,North,Social Media,Mobile,Clothing,Kurta,2305.34,4,0,0.0,9221.36,9221.36,Net Banking,1,No,,3.3
ORD11250,2023-02-12,CUST00515,26-35,Central,Paid Ads,Tablet,Books,Self Help,461.54,4,0,0.0,1846.16,1846.16,Net Banking,3,No,,3.6
ORD11251,2023-01-12,CUST00888,55+,North,Email,Desktop,Toys,Puzzle,303.72,3,0,0.0,911.16,911.16,COD,10,No,,3.6
ORD11252,2023-08-05,CUST00644,46-55,West,Direct,Mobile,Electronics,Earbuds,1920.3,5,20,1920.3,9601.5,7681.2,Wallet,10,No,,4.3
ORD11253,2023-03-04,CUST00807,36-45,Central,Email,Desktop,Home & Kitchen,Mixer Grinder,,4,0,0.0,11036.88,11036.88,Debit Card,2,No,,3.3
ORD11254,2023-01-22,CUST00877,26-35,South,Social Media,Mobile,Beauty,Perfume,2073.03,2,20,829.21,4146.06,3316.85,Wallet,10,Yes,Not as Described,4.7
ORD11255,2023-04-16,CUST00144,46-55,Central,Email,Tablet,Books,Self Help,400.23,3,25,300.17,1200.69,900.52,Debit Card,7,No,,2.7
ORD11256,2023-12-27,CUST00770,46-55,West,Direct,Mobile,Clothing,Saree,2542.36,5,0,0.0,12711.8,12711.8,Credit Card,1,No,,1.9
ORD11257,2023-10-27,CUST00366,26-35,West,Direct,Tablet,Beauty,Perfume,4373.48,4,5,874.7,17493.92,16619.22,Credit Card,8,No,,3.4
ORD11258,2023-09-06,CUST00432,55+,South,Social Media,Mobile,Beauty,Shampoo,694.91,2,25,347.45,1389.82,1042.37,COD,3,No,,4.6
ORD11259,2023-12-27,CUST00639,55+,South,Social Media,Tablet,Electronics,Smart Watch,16530.28,3,0,0.0,49590.84,49590.84,Wallet,7,Yes,Defective,3.2
ORD11260,2023-03-05,CUST00503,55+,West,Paid Ads,Tablet,Home & Kitchen,Curtains,,1,15,517.55,3450.35,2932.8,Credit Card,1,No,,4.0
ORD11261,2023-09-28,CUST00325,36-45,North,Email,Desktop,Home & Kitchen,Bedsheet,2191.08,4,0,0.0,8764.32,8764.32,Net Banking,10,No,,4.0
ORD11262,2023-03-30,CUST00522,26-35,North,Direct,Mobile,Home & Kitchen,Cookware Set,4946.83,1,0,0.0,4946.83,4946.83,UPI,9,No,,5.0
ORD11263,2023-08-21,CUST00022,36-45,North,Organic Search,Desktop,Sports,Cycle,8394.62,4,0,0.0,33578.48,33578.48,UPI,5,No,,2.5
ORD11264,2023-09-17,CUST00368,55+,West,Email,Mobile,Toys,LEGO Set,2015.48,2,0,0.0,4030.96,4030.96,UPI,8,No,,2.9
ORD11265,2023-11-15,CUST00358,18-25,South,Referral,Mobile,Electronics,Laptop,94571.41,5,0,0.0,472857.05,472857.05,Net Banking,2,No,,4.2
ORD11266,2023-05-15,CUST00916,18-25,South,Organic Search,Desktop,Clothing,Saree,2704.45,2,0,0.0,5408.9,5408.9,UPI,2,No,,4.8
ORD11267,2023-02-21,CUST00278,26-35,North,Referral,Desktop,Electronics,Smartphone,10377.08,4,10,4150.83,41508.32,37357.49,Wallet,10,No,,5.0
ORD11268,2023-05-22,CUST00572,26-35,Central,Email,Mobile,Sports,Dumbbells,1214.92,2,0,0.0,2429.84,2429.84,Debit Card,9,No,,5.0
ORD11269,2023-03-15,CUST00272,46-55,North,Organic Search,Tablet,Clothing,Saree,1362.53,4,10,545.01,5450.12,4905.11,COD,3,No,,4.2
ORD11270,2023-02-20,CUST00409,26-35,North,Organic Search,Tablet,Electronics,Smartphone,16081.59,4,20,12865.27,64326.36,51461.09,UPI,7,No,,3.6
ORD11271,2023-02-05,CUST00420,55+,East,Organic Search,Mobile,Toys,Board Game,1477.31,-2,0,0.0,5909.24,5909.24,Credit Card,10,No,,4.1
ORD11272,2023-01-14,CUST00798,18-25,Central,Email,Tablet,Books,Self Help,268.28,5,0,0.0,1341.4,1341.4,Credit Card,8,No,,3.5
ORD11273,2023-09-11,CUST00026,46-55,East,Direct,Desktop,Beauty,Serum,1628.8,1,20,325.76,1628.8,1303.04,Credit Card,3,No,,4.1
ORD11274,2023-08-31,CUST00149,46-55,South,Paid Ads,Desktop,Books,Fiction Novel,406.27,5,0,0.0,2031.35,2031.35,Debit Card,1,No,,3.7
ORD11275,2023-04-20,CUST00085,18-25,Central,Social Media,Desktop,Electronics,Smart Watch,2277.14,3,0,0.0,6831.42,6831.42,Wallet,10,No,,4.8
ORD11276,2023-07-12,CUST00324,18-25,West,Referral,Desktop,Toys,Doll,1656.32,4,0,0.0,6625.28,6625.28,Wallet,10,Yes,Wrong Item,3.0
ORD11277,2023-06-26,CUST00360,18-25,North,Social Media,Tablet,Sports,Yoga Mat,2441.02,2,10,488.2,4882.04,4393.84,COD,6,No,,4.5
ORD11278,2023-12-26,CUST00262,26-35,West,Paid Ads,Mobile,Toys,LEGO Set,1853.65,4,20,1482.92,7414.6,5931.68,Net Banking,5,No,,4.5
ORD11279,2023-06-09,CUST00524,36-45,Central,Organic Search,Tablet,Books,Fiction Novel,558.53,5,10,279.26,2792.65,2513.39,Credit Card,8,No,,2.4
ORD11280,2023-02-13,CUST00744,36-45,South,Email,Tablet,Books,Textbook,1391.54,5,0,0.0,6957.7,6957.7,Wallet,7,No,,5.0
ORD11281,2023-05-23,CUST00448,26-35,South,Referral,Tablet,Beauty,Shampoo,691.84,3,5,103.78,2075.52,1971.74,Net Banking,9,No,,4.3
ORD11282,2023-03-28,CUST00703,55+,South,Organic Search,Mobile,Home & Kitchen,Bedsheet,1579.23,-2,0,0.0,3158.46,3158.46,Credit Card,2,No,,6.8
ORD11283,2023-07-26,CUST00114,36-45,Central,Organic Search,Mobile,Electronics,Tablet,,2,10,7189.97,71899.72,64709.75,UPI,8,No,,5.0
ORD11284,2023-07-16,CUST00143,36-45,Central,Referral,Tablet,Electronics,Smart Watch,16369.78,1,0,0.0,16369.78,16369.78,Net Banking,10,No,,3.0
ORD11285,2023-06-03,CUST00974,18-25,East,Email,Mobile,Beauty,Serum,516.3,1,15,77.44,516.3,438.86,Credit Card,9,No,,2.9
ORD11286,2023-12-17,CUST00856,26-35,North,Social Media,Mobile,Electronics,Smartphone,46697.09,5,10,23348.54,233485.45,210136.91,Wallet,4,No,,4.3
ORD11287,2023-09-14,CUST00986,46-55,North,Organic Search,Desktop,Sports,Badminton Set,2149.83,-3,15,967.42,6449.49,5482.07,Debit Card,3,No,,4.2
ORD11288,2023-08-17,CUST00291,36-45,South,Direct,Mobile,Home & Kitchen,Mixer Grinder,3666.4,4,0,0.0,14665.6,14665.6,Credit Card,6,No,,3.0
ORD11289,2023-12-28,CUST00706,26-35,Central,Social Media,Mobile,Electronics,Tablet,16897.41,1,0,0.0,16897.41,16897.41,Debit Card,9,No,,3.5
ORD11290,2023-09-12,CUST00809,46-55,South,Social Media,Desktop,Books,Self Help,216.84,3,0,0.0,650.52,650.52,Credit Card,5,No,,4.7
ORD11291,2023-10-14,CUST00340,18-25,South,Direct,Desktop,Electronics,Earbuds,892.35,5,0,0.0,4461.75,4461.75,UPI,3,No,,3.5
ORD11292,2023-01-17,CUST00437,26-35,South,Email,Mobile,Sports,Yoga Mat,1073.73,4,0,0.0,4294.92,4294.92,Credit Card,1,No,,4.1
ORD11293,2023-02-05,CUST00671,46-55,West,Social Media,Mobile,Electronics,Laptop,48045.35,2,20,19218.14,96090.7,76872.56,Wallet,6,Yes,Defective,8.9
ORD11294,2023-12-02,CUST00225,46-55,Central,Organic Search,Desktop,Toys,Remote Car,1798.58,1,10,179.86,1798.58,1618.72,Debit Card,3,No,,4.8
ORD11295,2023-09-09,CUST00359,36-45,South,Paid Ads,Desktop,Electronics,Earbuds,2746.49,2,10,549.3,5492.98,4943.68,Credit Card,3,No,,3.9
ORD11296,2023-08-20,CUST00397,55+,South,Social Media,Mobile,Beauty,Shampoo,686.93,2,20,274.77,1373.86,1099.09,COD,1,No,,4.7
ORD11297,2023-11-16,CUST00850,18-25,North,Organic Search,Desktop,Books,Comic,355.69,4,10,142.28,1422.76,1280.48,Credit Card,5,No,,3.0
ORD11298,2023-06-04,CUST00215,26-35,West,Referral,Mobile,Toys,Puzzle,594.3,5,25,742.88,2971.5,2228.62,Credit Card,3,No,,3.8
ORD11299,2023-11-06,CUST00263,36-45,East,Social Media,Tablet,Clothing,T-Shirt,637.16,4,10,254.86,2548.64,2293.78,Credit Card,6,No,,4.6
ORD11300,2023-04-11,CUST00003,46-55,Central,Social Media,Tablet,Toys,LEGO Set,1505.38,5,25,1881.72,7526.9,5645.18,COD,9,No,,3.1
ORD11301,2023-10-28,CUST00415,26-35,North,Paid Ads,Mobile,Toys,Board Game,2310.04,-1,10,1155.02,11550.2,10395.18,Debit Card,7,No,,3.8
ORD11302,2023-04-06,CUST00319,36-45,South,Email,Mobile,Toys,Remote Car,1795.21,3,0,0.0,5385.63,5385.63,Credit Card,4,No,,4.6
ORD11303,2023-03-25,CUST00207,18-25,North,Organic Search,Mobile,Beauty,Serum,1401.13,1,5,70.06,1401.13,1331.07,UPI,1,No,,4.5
ORD11304,2023-05-04,CUST00843,26-35,North,Direct,Desktop,Electronics,Smartphone,16813.98,4,0,0.0,67255.92,67255.92,Debit Card,2,No,,3.6
ORD11305,2023-09-17,CUST00866,55+,North,Direct,Mobile,Toys,Remote Car,2987.98,5,0,0.0,14939.9,14939.9,Credit Card,5,Yes,Not as Described,4.0
ORD11306,2023-12-28,CUST00858,26-35,Central,Organic Search,Tablet,Clothing,Jacket,2703.63,3,0,0.0,8110.89,8110.89,Debit Card,2,Yes,Wrong Item,2.9
ORD11307,2023-01-15,CUST00114,36-45,South,Direct,Tablet,Books,Fiction Novel,575.47,1,20,115.09,575.47,460.38,COD,9,No,,3.6
ORD11308,2023-10-02,CUST00900,26-35,Central,Organic Search,Tablet,Beauty,Lipstick,451.31,4,0,0.0,1805.24,1805.24,Wallet,4,No,,9.2
ORD11309,2023-09-14,CUST00686,46-55,West,Paid Ads,Mobile,Beauty,Serum,1352.47,3,25,1014.35,4057.41,3043.06,Credit Card,1,Yes,Not as Described,3.8
